/I_135/OUTA X,/I_135/OUTA Y,/I_270/OUTA X,/I_270/OUTA Y,/I_405/OUTA X,/I_405/OUTA Y,/I_540/OUTA X,/I_540/OUTA Y,/I_675/OUTA X,/I_675/OUTA Y,/I_1350/OUTA X,/I_1350/OUTA Y,/I_1215/OUTA X,/I_1215/OUTA Y,/I_1080/OUTA X,/I_1080/OUTA Y,/I_945/OUTA X,/I_945/OUTA Y,/I_810/OUTA X,/I_810/OUTA Y,/I_135/IN X,/I_135/IN Y
0.0004835647075031016,-5.303586903097773e-12,0.0004835647075031016,-1.576096636294677e-11,0.0004835647075031016,-2.807322833836993e-11,0.0004835647075031016,-3.998133405044633e-11,0.0004835647075031016,-5.093236108127614e-11,0.0004835647075031016,-9.110182465267336e-11,0.0004835647075031016,-8.458947575743383e-11,0.0004835647075031016,-7.759466438421132e-11,0.0004835647075031016,-6.999744311317843e-11,0.0004835647075031016,-6.090152268157527e-11,0.0004835647075031016,-6.574116998759334e-12
0.0004889185298357785,-5.598173884941576e-12,0.0004889185298357785,-1.655206340059104e-11,0.0004889185298357785,-2.938732729695095e-11,0.0004889185298357785,-4.175980091586491e-11,0.0004889185298357785,-5.310590096581483e-11,0.0004889185298357785,-9.447641311510926e-11,0.0004889185298357785,-8.779504885322299e-11,0.0004889185298357785,-8.060797823929698e-11,0.0004889185298357785,-7.278916683578439e-11,0.0004889185298357785,-6.340915453165975e-11,0.0004889185298357785,-4.432588065688583e-12
0.000493979195872673,-5.913052058653087e-12,0.000493979195872673,-1.739061753112346e-11,0.000493979195872673,-3.077417582049979e-11,0.000493979195872673,-4.363058992103457e-11,0.000493979195872673,-5.538594281513652e-11,0.000493979195872673,-9.798369728218447e-11,0.000493979195872673,-9.113141501835031e-11,0.000493979195872673,-8.374913641619174e-11,0.000493979195872673,-7.570438480232805e-11,0.000493979195872673,-6.603331124848621e-11,0.000493979195872673,-2.408321650930811e-12
0.0004988063944897269,-6.249565532449267e-12,0.0004988063944897269,-1.827917801352847e-11,0.0004988063944897269,-3.223712876372448e-11,0.0004988063944897269,-4.559731294179499e-11,0.0004988063944897269,-5.777597025761557e-11,0.0004988063944897269,-1.016249010231162e-10,0.0004988063944897269,-9.460028279897291e-11,0.0004988063944897269,-8.702033187872697e-11,0.0004988063944897269,-7.874576146483226e-11,0.0004988063944897269,-6.877712585460053e-11,0.0004988063944897269,-4.774422041092633e-13
0.0005034639126019667,-6.609872148069365e-12,0.0005034639126019667,-1.922231609215301e-11,0.0005034639126019667,-3.378275469667247e-11,0.0005034639126019667,-4.766777892471635e-11,0.0005034639126019667,-6.028445314185434e-11,0.0005034639126019667,-1.054084197643095e-10,0.0005034639126019667,-9.821024239127113e-11,0.0005034639126019667,-9.043030263808565e-11,0.0005034639126019667,-8.19221094038019e-11,0.0005034639126019667,-7.164935568359488e-11,0.0005034639126019667,1.385565040786648e-12
0.000508016538339183,-6.991483655293359e-12,0.000508016538339183,-2.021176923034525e-11,0.000508016538339183,-3.539649509624372e-11,0.000508016538339183,-4.982168434954161e-11,0.000508016538339183,-6.288614535886429e-11,0.000508016538339183,-1.092948457654138e-10,0.000508016538339183,-1.019236933331483e-10,0.000508016538339183,-9.394359264879999e-11,0.000508016538339183,-8.520054058220722e-11,0.000508016538339183,-7.462059373851579e-11,0.000508016538339183,3.2066153356732e-12
0.0005126842516165167,-7.398645662469989e-12,0.0005126842516165167,-2.125691063980713e-11,0.0005126842516165167,-3.709270072586874e-11,0.0005126842516165167,-5.207738766134958e-11,0.0005126842516165167,-6.560254253594581e-11,0.0005126842516165167,-1.133147088571902e-10,0.0005126842516165167,-1.057698421502028e-10,0.0005126842516165167,-9.758793819125315e-11,0.0005126842516165167,-8.860712349051339e-11,0.0005126842516165167,-7.771484308283075e-11,0.0005126842516165167,5.073700646606676e-12
0.0005180274581051427,-7.866682206239493e-12,0.0005180274581051427,-2.244659102017027e-11,0.0005180274581051427,-3.901356022116191e-11,0.0005180274581051427,-5.462146498637088e-11,0.0005180274581051427,-6.865563317414656e-11,0.0005180274581051427,-1.177829728861779e-10,0.0005180274581051427,-1.100520590235824e-10,0.0005180274581051427,-1.016528892372637e-10,0.0005180274581051427,-9.241469629459035e-11,0.0005180274581051427,-8.118228690727876e-11,0.0005180274581051427,7.21098324205706e-12
0.0005232821360688293,-8.317967626882533e-12,0.0005232821360688293,-2.358318092289622e-11,0.0005232821360688293,-4.08391106516929e-11,0.0005232821360688293,-5.702888184547061e-11,0.0005232821360688293,-7.153400383908737e-11,0.0005232821360688293,-1.219442605508291e-10,0.0005232821360688293,-1.140475216107916e-10,0.0005232821360688293,-1.05453416158919e-10,0.0005232821360688293,-9.59827398093064e-11,0.0005232821360688293,-8.444078549650568e-11,0.0005232821360688293,9.312854427531735e-12
0.0005282075829856131,-8.727622271719082e-12,0.0005282075829856131,-2.460681059407924e-11,0.0005282075829856131,-4.247537219031959e-11,0.0005282075829856131,-5.917800281468761e-11,0.0005282075829856131,-7.409465472972848e-11,0.0005282075829856131,-1.256039073187883e-10,0.0005282075829856131,-1.175675414529058e-10,0.0005282075829856131,-1.088081794530965e-10,0.0005282075829856131,-9.913907244725193e-11,0.0005282075829856131,-8.733090402325995e-11,0.0005282075829856131,1.128303319424522e-11
0.0005331101301453772,-9.120314630909839e-12,0.0005331101301453772,-2.558129466146783e-11,0.0005331101301453772,-4.40262551382245e-11,0.0005331101301453772,-6.120744761159997e-11,0.0005331101301453772,-7.650503400450402e-11,0.0005331101301453772,-1.290128087492564e-10,0.0005331101301453772,-1.208516750055587e-10,0.0005331101301453772,-1.119436589862404e-10,0.0005331101301453772,-1.020948920767835e-10,0.0005331101301453772,-9.004394597233586e-11,0.0005331101301453772,1.324405205815086e-11
0.0005381167234756678,-9.505035812899164e-12,0.0005381167234756678,-2.652989583399255e-11,0.0005381167234756678,-4.552964636747136e-11,0.0005381167234756678,-6.316780830847429e-11,0.0005381167234756678,-7.882634106597111e-11,0.0005381167234756678,-1.322633860452274e-10,0.0005381167234756678,-1.239880463055869e-10,0.0005381167234756678,-1.14943035653999e-10,0.0005381167234756678,-1.049276417424273e-10,0.0005381167234756678,-9.264994155846721e-11,0.0005381167234756678,1.524668939026709e-11
0.000543267887768243,-9.883547303193397e-12,0.000543267887768243,-2.745753938336412e-11,0.000543267887768243,-4.699390273530686e-11,0.000543267887768243,-6.507064067329765e-11,0.000543267887768243,-8.107299216550888e-11,0.000543267887768243,-1.353797985436122e-10,0.000543267887768243,-1.269993220039488e-10,0.000543267887768243,-1.178273342659576e-10,0.000543267887768243,-1.076565173999173e-10,0.000543267887768243,-9.516584014387823e-11,0.000543267887768243,1.73071551072972e-11
0.0005486284536034381,-1.025912877325933e-11,0.0005486284536034381,-2.837268342969353e-11,0.0005486284536034381,-4.843277536986853e-11,0.0005486284536034381,-6.693430051720884e-11,0.0005486284536034381,-8.326720830300302e-11,0.0005486284536034381,-1.383958800329644e-10,0.0005486284536034381,-1.299176846421692e-10,0.0005486284536034381,-1.206268975923545e-10,0.0005486284536034381,-1.103097225196093e-10,0.0005486284536034381,-9.761710364973431e-11,0.0005486284536034381,1.945138144137526e-11
0.000554251165352525,-1.063373003716548e-11,0.000554251165352525,-2.928035752470412e-11,0.000554251165352525,-4.985442940572466e-11,0.000554251165352525,-6.876969130902577e-11,0.000554251165352525,-8.542221073567542e-11,0.000554251165352525,-1.4133198976245e-10,0.000554251165352525,-1.32762460072107e-10,0.000554251165352525,-1.233599051368169e-10,0.000554251165352525,-1.129041164819924e-10,0.000554251165352525,-1.000189155051751e-10,0.000554251165352525,2.170046614101001e-11
0.0005601744788747251,-1.100802187185122e-11,0.0005601744788747251,-3.01823894393269e-11,0.0005601744788747251,-5.126191143718199e-11,0.0005601744788747251,-7.058099445312597e-11,0.0005601744788747251,-8.754320914985275e-11,0.0005601744788747251,-1.44196980959713e-10,0.0005601744788747251,-1.35541928967104e-10,0.0005601744788747251,-1.26034012845176e-10,0.0005601744788747251,-1.154466675900291e-10,0.0005601744788747251,-1.023774107265632e-10,0.0005601744788747251,2.406979154989004e-11
0.0005664381568719506,-1.138254405106166e-11,0.0005664381568719506,-3.108023980617415e-11,0.0005664381568719506,-5.265764798553818e-11,0.0005664381568719506,-7.237154165381611e-11,0.0005664381568719506,-8.9634362481686e-11,0.0005664381568719506,-1.469979935239586e-10,0.0005664381568719506,-1.382627584255214e-10,0.0005664381568719506,-1.286553662414134e-10,0.0005664381568719506,-1.179429646274171e-10,0.0005664381568719506,-1.046974983688229e-10,0.0005664381568719506,2.657526274878025e-11
0.0005730831745482678,-1.175768086492191e-11,0.0005730831745482678,-3.197495698519252e-11,0.0005730831745482678,-5.404338941591144e-11,0.0005730831745482678,-7.41437579324963e-11,0.0005730831745482678,-9.169872810523708e-11,0.0005730831745482678,-1.497404646791205e-10,0.0005730831745482678,-1.409299995137339e-10,0.0005730831745482678,-1.312285867808232e-10,0.0005730831745482678,-1.203971889823501e-10,0.0005730831745482678,-1.069828210346562e-10,0.0005730831745482678,2.923326981930713e-11
0.0005801500368057059,-1.213356595323925e-11,0.0005801500368057059,-3.286696549005725e-11,0.0005801500368057059,-5.541989749593192e-11,0.0005801500368057059,-7.589877845242418e-11,0.0005801500368057059,-9.373783229656123e-11,0.0005801500368057059,-1.524276371273672e-10,0.0005801500368057059,-1.435465966322607e-10,0.0005801500368057059,-1.337563037408392e-10,0.0005801500368057059,-1.228116376936314e-10,0.0005801500368057059,-1.092352958866811e-10,0.0005801500368057059,3.206001472228239e-11
0.0005876803205701303,-1.251018264058824e-11,0.0005876803205701303,-3.375632895796462e-11,0.0005876803205701303,-5.67873673289476e-11,0.0005876803205701303,-7.763700388072414e-11,0.0005876803205701303,-9.575233292691081e-11,0.0005876803205701303,-1.550615104385918e-10,0.0005876803205701303,-1.461143019585958e-10,0.0005876803205701303,-1.362400130462498e-10,0.0005876803205701303,-1.251875421145661e-10,0.0005876803205701303,-1.114558634926177e-10,0.0005876803205701303,3.507212822805212e-11
0.000595717563487777,-1.288739435082891e-11,0.000595717563487777,-3.464289559603617e-11,0.000595717563487777,-5.814566023410131e-11,0.000595717563487777,-7.935840621641469e-11,0.000595717563487777,-9.774238364053079e-11,0.000595717563487777,-1.576433607602581e-10,0.000595717563487777,-1.486341753521456e-10,0.000595717563487777,-1.386805532639329e-10,0.000595717563487777,-1.275255144952552e-10,0.000595717563487777,-1.136448986261487e-10,0.000595717563487777,3.828702539511077e-11
0.0006043075346238284,-1.326500234063523e-11,0.0006043075346238284,-3.552627345715808e-11,0.0006043075346238284,-5.949431443003824e-11,0.0006043075346238284,-8.106255183271534e-11,0.0006043075346238284,-9.970766704969263e-11,0.0006043075346238284,-1.601738143740535e-10,0.0006043075346238284,-1.511066512366606e-10,0.0006043075346238284,-1.410781653589753e-10,0.0006043075346238284,-1.298255918254019e-10,0.0006043075346238284,-1.158022531604116e-10,0.0006043075346238284,4.172301384953136e-11
0.0006134987047696166,-1.364275128693422e-11,0.0006134987047696166,-3.640587898740419e-11,0.0006134987047696166,-6.083254850603125e-11,0.0006134987047696166,-8.274865631847158e-11,0.0006134987047696166,-1.016474947534669e-10,0.0006134987047696166,-1.626530501576272e-10,0.0006134987047696166,-1.535317294800693e-10,0.0006134987047696166,-1.434326692050583e-10,0.0006134987047696166,-1.320874137439168e-10,0.0006134987047696166,-1.179273892701045e-10,0.0006134987047696166,4.539948190784664e-11
0.0006233426942402572,-1.402034001834825e-11,0.0006233426942402572,-3.728109860042553e-11,0.0006233426942402572,-6.215948774057174e-11,0.0006233426942402572,-8.441572262647426e-11,0.0006233426942402572,-1.03560882880915e-10,0.0006233426942402572,-1.650807981318001e-10,0.0006233426942402572,-1.559089767553088e-10,0.0006233426942402572,-1.457434711775528e-10,0.0006233426942402572,-1.343102345958929e-10,0.0006233426942402572,-1.200194192396364e-10,0.0006233426942402572,4.93370776961029e-11
0.0006333426942402573,-1.437835438650048e-11,0.0006333426942402573,-3.810731942283386e-11,0.0006333426942402573,-6.340794646576377e-11,0.0006333426942402573,-8.597985358357178e-11,0.0006333426942402573,-1.053520455889757e-10,0.0006333426942402573,-1.673377065043379e-10,0.0006333426942402573,-1.581211903318049e-10,0.0006333426942402573,-1.478962916518847e-10,0.0006333426942402573,-1.36383751222322e-10,0.0006333426942402573,-1.219740993137001e-10,0.0006333426942402573,5.333707769610289e-11
0.0006433426942402573,-1.471332862710499e-11,0.0006433426942402573,-3.887723120189559e-11,0.0006433426942402573,-6.456768496397681e-11,0.0006433426942402573,-8.742909025638156e-11,0.0006433426942402573,-1.070081348916264e-10,0.0006433426942402573,-1.694110379457056e-10,0.0006433426942402573,-1.601553727105741e-10,0.0006433426942402573,-1.498779335359386e-10,0.0006433426942402573,-1.382946619932897e-10,0.0006433426942402573,-1.237781997874065e-10,0.0006433426942402573,5.733707769610293e-11
0.0006533426942402573,-1.502762161246287e-11,0.0006533426942402573,-3.959689680849433e-11,0.0006533426942402573,-6.564859015787784e-11,0.0006533426942402573,-8.877659274587711e-11,0.0006533426942402573,-1.085449658011944e-10,0.0006533426942402573,-1.713237016634494e-10,0.0006533426942402573,-1.620335414019829e-10,0.0006533426942402573,-1.517093525712201e-10,0.0006533426942402573,-1.400626417394105e-10,0.0006533426942402573,-1.254496695416663e-10,0.0006533426942402573,6.133707769610291e-11
0.0006633426942402573,-1.532326923981413e-11,0.0006633426942402573,-4.027150907543925e-11,0.0006633426942402573,-6.66590865831684e-11,0.0006633426942402573,-9.003352651387046e-11,0.0006633426942402573,-1.09975908565096e-10,0.0006633426942402573,-1.730948546568453e-10,0.0006633426942402573,-1.637741373112846e-10,0.0006633426942402573,-1.534081317793808e-10,0.0006633426942402573,-1.417042322468402e-10,0.0006633426942402573,-1.270036370417643e-10,0.0006633426942402573,6.533707769610295e-11
0.0006733426942402574,-1.56020399917649e-11,0.0006733426942402574,-4.090554630195114e-11,0.0006733426942402574,-6.760640431033311e-11,0.0006733426942402574,-9.120943562560683e-11,0.0006733426942402574,-1.113123542393788e-10,0.0006733426942402574,-1.747406552264967e-10,0.0006733426942402574,-1.653927374879054e-10,0.0006733426942402574,-1.549891478099068e-10,0.0006733426942402574,-1.432334551814382e-10,0.0006733426942402574,-1.284529518708521e-10,0.0006733426942402574,6.933707769610294e-11
0.0006833426942402574,-1.586547836161197e-11,0.0006833426942402574,-4.150289337821272e-11,0.0006833426942402574,-6.84967870854864e-11,0.0006833426942402574,-9.231253163160992e-11,0.0006833426942402574,-1.125640737033993e-10,0.0006833426942402574,-1.76274836409962e-10,0.0006833426942402574,-1.669025986624389e-10,0.0006833426942402574,-1.564650802459979e-10,0.0006833426942402574,-1.446622817458028e-10,0.0006833426942402574,-1.298086119225868e-10,0.0006833426942402574,7.333707769610298e-11
0.0006933426942402574,-1.611493914707465e-11,0.0006933426942402574,-4.206693719377687e-11,0.0006933426942402574,-6.933565558294823e-11,0.0006933426942402574,-9.334991919311888e-11,0.0006933426942402574,-1.137394970155473e-10,0.0006933426942402574,-1.777091465971424e-10,0.0006933426942402574,-1.683150757055995e-10,0.0006933426942402574,-1.578468045533148e-10,0.0006933426942402574,-1.460009959074894e-10,0.0006933426942402574,-1.310800848132085e-10,0.0006933426942402574,7.733707769610296e-11
0.0007033426942402574,-1.635161575266397e-11,0.0007033426942402574,-4.26006444041155e-11,0.0007033426942402574,-7.012773947870293e-11,0.0007033426942402574,-9.432777756271504e-11,0.0007033426942402574,-1.148459370690136e-10,0.0007033426942402574,-1.790536974603178e-10,0.0007033426942402574,-1.696399527191192e-10,0.0007033426942402574,-1.591437036801267e-10,0.0007033426942402574,-1.472584831659708e-10,0.0007033426942402574,-1.322755657127742e-10,0.0007033426942402574,8.133707769610295e-11
0.0007133426942402575,-1.657656372695175e-11,0.0007133426942402575,-4.310662532844032e-11,0.0007133426942402575,-7.087718524779811e-11,0.0007133426942402575,-9.525150792858656e-11,0.0007133426942402575,-1.158897704037303e-10,0.0007133426942402575,-1.803172417025163e-10,0.0007133426942402575,-1.708857078191616e-10,0.0007133426942402575,-1.603639177598314e-10,0.0007133426942402575,-1.484424624967188e-10,0.0007133426942402575,-1.334021860452955e-10,0.0007133426942402575,8.533707769610299e-11
0.0007233426942402575,-1.679072036375429e-11,0.0007233426942402575,-4.358718663505712e-11,0.0007233426942402575,-7.158764453443381e-11,0.0007233426942402575,-9.612585364095781e-11,0.0007233426942402575,-1.168765841789394e-10,0.0007233426942402575,-1.815073962744341e-10,0.0007233426942402575,-1.720597262807714e-10,0.0007233426942402575,-1.615145454837418e-10,0.0007233426942402575,-1.495596737948315e-10,0.0007233426942402575,-1.344661826118031e-10,0.0007233426942402575,8.933707769610297e-11
0.0007333426942402575,-1.699492107687993e-11,0.0007333426942402575,-4.404437497581507e-11,0.0007333426942402575,-7.226234695875709e-11,0.0007333426942402575,-9.695499884483548e-11,0.0007333426942402575,-1.178112963307493e-10,0.0007333426942402575,-1.826308229878732e-10,0.0007333426942402575,-1.731684732576838e-10,0.0007333426942402575,-1.626018075542421e-10,0.0007333426942402575,-1.506160303124005e-10,0.0007333426942402575,-1.354730354564361e-10,0.0007333426942402575,9.333707769610301e-11
0.0007433426942402575,-1.718991313504884e-11,0.0007433426942402575,-4.448001330185283e-11,0.0007433426942402575,-7.29041604212159e-11,0.0007433426942402575,-9.774264985727622e-11,0.0007433426942402575,-1.186982543932515e-10,0.0007433426942402575,-1.836933756529215e-10,0.0007433426942402575,-1.742176346812559e-10,0.0007433426942402575,-1.636311802287558e-10,0.0007433426942402575,-1.51616743420823e-10,0.0007433426942402575,-1.364275809530086e-10,0.0007433426942402575,9.7337077696103e-11
0.0007533426942402576,-1.737636723114688e-11,0.0007533426942402576,-4.489573123680298e-11,0.0007533426942402576,-7.351564131572191e-11,0.0007533426942402576,-9.849210268329547e-11,0.0007533426942402576,-1.195413172460335e-10,0.0007533426942402576,-1.847002207295598e-10,0.0007533426942402576,-1.752122329426632e-10,0.0007533426942402576,-1.646075051187253e-10,0.0007533426942402576,-1.525664253557508e-10,0.0007533426942402576,-1.373341051258973e-10,0.0007533426942402576,1.01337077696103e-10
0.0007633426942402576,-1.75548872684976e-11,0.0007633426942402576,-4.529299060278148e-11,0.0007633426942402576,-7.409907655604577e-11,0.0007633426942402576,-9.920629933487852e-11,0.0007633426942402576,-1.203439231183621e-10,0.0007633426942402576,-1.85655936879688e-10,0.0007633426942402576,-1.761567224566318e-10,0.0007633426942402576,-1.655350800127182e-10,0.0007633426942402576,-1.534691743332403e-10,0.0007633426942402576,-1.381964211065423e-10,0.0007633426942402576,1.05337077696103e-10
0.0007733426942402576,-1.7726018673738e-11,0.0007733426942402576,-4.567310697406722e-11,0.0007733426942402576,-7.465651892607364e-11,0.0007733426942402576,-9.988787505535224e-11,0.0007733426942402576,-1.211091464662498e-10,0.0007733426942402576,-1.865645975983302e-10,0.0007733426942402576,-1.770550690690932e-10,0.0007733426942402576,-1.66417734437644e-10,0.0007733426942402576,-1.543286454624419e-10,0.0007733426942402576,-1.390179337795501e-10,0.0007733426942402576,1.093370776961031e-10
0.0007833426942402576,-1.789025548734501e-11,0.0007833426942402576,-4.603726795999651e-11,0.0007833426942402576,-7.518981695786514e-11,0.0007833426942402576,-1.005391981163337e-10,0.0007833426942402576,-1.218397457893091e-10,0.0007833426942402576,-1.874298401879947e-10,0.0007833426942402576,-1.779108164087683e-10,0.0007833426942402576,-1.6725889286903e-10,0.0007833426942402576,-1.551481101452715e-10,0.0007833426942402576,-1.398016940235402e-10,0.0007833426942402576,1.13337077696103e-10
0.0007933426942402577,-1.804804643596826e-11,0.0007933426942402577,-4.63865487820108e-11,0.0007933426942402577,-7.570064030158433e-11,0.0007933426942402577,-1.011624035166359e-10,0.0007933426942402577,-1.22538204029466e-10,0.0007933426942402577,-1.882549236427674e-10,0.0007933426942402577,-1.787271416239297e-10,0.0007933426942402577,-1.680616278864208e-10,0.0007933426942402577,-1.559305060891546e-10,0.0007933426942402577,-1.405504444519571e-10,0.0007933426942402577,1.173370776961031e-10
0.0008033426942402577,-1.819980015316036e-11,0.0008033426942402577,-4.672192560174734e-11,0.0008033426942402577,-7.619050136318603e-11,0.0008033426942402577,-1.017594216485907e-10,0.0008033426942402577,-1.232067628634973e-10,0.0008033426942402577,-1.89042777473262e-10,0.0008033426942402577,-1.795069024387977e-10,0.0008033426942402577,-1.688287050962728e-10,0.0008033426942402577,-1.566784796232945e-10,0.0008033426942402577,-1.412666581721076e-10,0.0008033426942402577,1.213370776961031e-10
0.0008133426942402577,-1.83458896849373e-11,0.0008133426942402577,-4.704428697146191e-11,0.0008133426942402577,-7.66607738374137e-11,0.0008133426942402577,-1.023320027904233e-10,0.0008133426942402577,-1.238474519434271e-10,0.0008133426942402577,-1.897960430898206e-10,0.0008133426942402577,-1.802526770720538e-10,0.0008133426942402577,-1.695626212773298e-10,0.0008133426942402577,-1.573944216703038e-10,0.0008133426942402577,-1.419525717790581e-10,0.0008133426942402577,1.253370776961031e-10
0.0008233426942402577,-1.848665746215038e-11,0.0008233426942402577,-4.735444608119588e-11,0.0008233426942402577,-7.711271210008248e-11,0.0008233426942402577,-1.028817423160574e-10,0.0008233426942402577,-1.244621186204312e-10,0.0008233426942402577,-1.90517114489709e-10,0.0008233426942402577,-1.80966803660984e-10,0.0008233426942402577,-1.702656422483727e-10,0.0008233426942402577,-1.580805036724979e-10,0.0008233426942402577,-1.426102185688041e-10,0.0008233426942402577,1.293370776961031e-10
0.0008333426942402578,-1.86224192920551e-11,0.0008333426942402578,-4.765315059333777e-11,0.0008333426942402578,-7.754746681492537e-11,0.0008333426942402578,-1.034101010226774e-10,0.0008333426942402578,-1.250524519482118e-10,0.0008333426942402578,-1.912081712583952e-10,0.0008333426942402578,-1.816514122176074e-10,0.0008333426942402578,-1.709398335404318e-10,0.0008333426942402578,-1.587387066672426e-10,0.0008333426942402578,-1.432414553914971e-10,0.0008333426942402578,1.333370776961031e-10
0.0008433426942402578,-1.875346290380808e-11,0.0008433426942402578,-4.794108028949977e-11,0.0008433426942402578,-7.79660826169478e-11,0.0008433426942402578,-1.039184034898639e-10,0.0008433426942402578,-1.256199819678265e-10,0.0008433426942402578,-1.918711820197161e-10,0.0008433426942402578,-1.8230842739615e-10,0.0008433426942402578,-1.715870624199159e-10,0.0008433426942402578,-1.593708224986998e-10,0.0008433426942402578,-1.43847962916664e-10,0.0008433426942402578,1.373370776961031e-10
0.0008533426942402578,-1.888005286993781e-11,0.0008533426942402578,-4.821885884488284e-11,0.0008533426942402578,-7.836951623969252e-11,0.0008533426942402578,-1.044078610988173e-10,0.0008533426942402578,-1.261661063383612e-10,0.0008533426942402578,-1.925079388637966e-10,0.0008533426942402578,-1.829396021326633e-10,0.0008533426942402578,-1.722090305039632e-10,0.0008533426942402578,-1.599784850922452e-10,0.0008533426942402578,-1.444312749282111e-10,0.0008533426942402578,1.413370776961031e-10
0.0008633426942402579,-1.900243336363536e-11,0.0008633426942402579,-4.848706047441201e-11,0.0008633426942402579,-7.875864696772594e-11,0.0008633426942402579,-1.048795855707854e-10,0.0008633426942402579,-1.266921060469665e-10,0.0008633426942402579,-1.931200790437687e-10,0.0008633426942402579,-1.835465386758604e-10,0.0008633426942402579,-1.728072939706801e-10,0.0008633426942402579,-1.605631896409701e-10,0.0008633426942402579,-1.449927960857074e-10,0.0008633426942402579,1.453370776961031e-10
0.0008733426942402579,-1.912083012540753e-11,0.0008733426942402579,-4.874621483754871e-11,0.0008733426942402579,-7.91342844715979e-11,0.0008733426942402579,-1.053345992037865e-10,0.0008733426942402579,-1.27199157431512e-10,0.0008733426942402579,-1.937091016173091e-10,0.0008733426942402579,-1.841307047073762e-10,0.0008733426942402579,-1.733832790361453e-10,0.0008733426942402579,-1.611263072793119e-10,0.0008733426942402579,-1.45533815474794e-10,0.0008733426942402579,1.493370776961031e-10
0.0008833426942402579,-1.923545221488815e-11,0.0008833426942402579,-4.89968113867133e-11,0.0008833426942402579,-7.949717572570462e-11,0.0008833426942402579,-1.057738438857662e-10,0.0008833426942402579,-1.276883436554339e-10,0.0008833426942402579,-1.942763819887339e-10,0.0008833426942402579,-1.846934474390938e-10,0.0008833426942402579,-1.739382955008324e-10,0.0008833426942402579,-1.616690979391559e-10,0.0008833426942402579,-1.460555184944678e-10,0.0008833426942402579,1.533370776961032e-10
0.0008933426942402579,-1.934649357192591e-11,0.0008933426942402579,-4.923930322257099e-11,0.0008933426942402579,-7.984801112369568e-11,0.0008933426942402579,-1.06198189046529e-10,0.0008933426942402579,-1.281606635704225e-10,0.0008933426942402579,-1.948231846660232e-10,0.0008933426942402579,-1.852360059870437e-10,0.0008933426942402579,-1.74473548647707e-10,0.0008933426942402579,-1.62192721650112e-10,0.0008933426942402579,-1.465589973162062e-10,0.0008933426942402579,1.573370776961032e-10
0.000903342694240258,-1.945413440211385e-11,0.000903342694240258,-4.947411050538684e-11,0.000903342694240258,-8.018742988005762e-11,0.000903342694240258,-1.066084386702404e-10,0.000903342694240258,-1.286170399248491e-10,0.000903342694240258,-1.953506744520851e-10,0.000903342694240258,-1.857595222326413e-10,0.000903342694240258,-1.749901496923886e-10,0.000903342694240258,-1.62698248471724e-10,0.000903342694240258,-1.470452600853175e-10,0.000903342694240258,1.613370776961032e-10
0.000913342694240258,-1.955854240941584e-11,0.000913342694240258,-4.970162347981596e-11,0.000913342694240258,-8.051602481381485e-11,0.000913342694240258,-1.070053374958497e-10,0.000913342694240258,-1.290583266527288e-10,0.000913342694240258,-1.958599262895727e-10,0.000913342694240258,-1.862650503824006e-10,0.000913342694240258,-1.7548912498665e-10,0.000913342694240258,-1.631866672470097e-10,0.000913342694240258,-1.475152390375226e-10,0.000913342694240258,1.653370776961032e-10
0.000923342694240258,-1.965987389571275e-11,0.000923342694240258,-4.99222051692903e-11,0.000923342694240258,-8.083434659635247e-11,0.000923342694240258,-1.073895765143713e-10,0.000923342694240258,-1.294853153273632e-10,0.000923342694240258,-1.963519339464348e-10,0.000923342694240258,-1.867535654063616e-10,0.000923342694240258,-1.759714241472289e-10,0.000923342694240258,-1.636588933389853e-10,0.000923342694240258,-1.479697976787703e-10,0.000923342694240258,1.693370776961032e-10
0.000933342694240258,-1.975827474399444e-11,0.000933342694240258,-5.01361937779018e-11,0.000933342694240258,-8.114290753289226e-11,0.000933342694240258,-1.077617978553183e-10,0.000933342694240258,-1.29898740890482e-10,0.000933342694240258,-1.968276176997475e-10,0.000933342694240258,-1.872259705070679e-10,0.000933342694240258,-1.764379272548269e-10,0.000933342694240258,-1.641157754867632e-10,0.000933342694240258,-1.484097371532003e-10,0.000933342694240258,1.733370776961033e-10
0.0009433426942402581,-1.985388129947289e-11,0.0009433426942402581,-5.034390483752985e-11,0.0009433426942402581,-8.144218493692671e-11,0.0009433426942402581,-1.081225991408588e-10,0.0009433426942402581,-1.302992867513734e-10,0.0009433426942402581,-1.972878311512247e-10,0.0009433426942402581,-1.87683103747746e-10,0.0009433426942402581,-1.76889451246197e-10,0.0009433426942402581,-1.64558101896966e-10,0.0009433426942402581,-1.488358019054367e-10,0.0009433426942402581,1.773370776961032e-10
0.0009533426942402581,-1.994682116093841e-11,0.0009533426942402581,-5.054563313162254e-11,0.0009533426942402581,-8.173262414842028e-11,0.0009533426942402581,-1.084725373748303e-10,0.0009533426942402581,-1.306875893361514e-10,0.0009533426942402581,-1.977333672877655e-10,0.0009533426942402581,-1.881257439490192e-10,0.0009533426942402581,-1.773267556038417e-10,0.0009533426942402581,-1.649866056690863e-10,0.0009533426942402581,-1.492486847276077e-10,0.0009533426942402581,1.813370776961033e-10
