/I1/IN (VY=-0.1) X,/I1/IN (VY=-0.1) Y,/I1/IN (VY=-0.08947368) X,/I1/IN (VY=-0.08947368) Y,/I1/IN (VY=-0.06842105) X,/I1/IN (VY=-0.06842105) Y,/I1/IN (VY=-0.05789474) X,/I1/IN (VY=-0.05789474) Y,/I1/IN (VY=-0.04736842) X,/I1/IN (VY=-0.04736842) Y,/I1/IN (VY=-0.03684211) X,/I1/IN (VY=-0.03684211) Y,/I1/IN (VY=-0.02631579) X,/I1/IN (VY=-0.02631579) Y,/I1/IN (VY=-0.01578947) X,/I1/IN (VY=-0.01578947) Y,/I1/IN (VY=-0.005263158) X,/I1/IN (VY=-0.005263158) Y,/I1/IN (VY=0.005263158) X,/I1/IN (VY=0.005263158) Y,/I1/IN (VY=0.01578947) X,/I1/IN (VY=0.01578947) Y,/I1/IN (VY=0.02631579) X,/I1/IN (VY=0.02631579) Y,/I1/IN (VY=0.03684211) X,/I1/IN (VY=0.03684211) Y,/I1/IN (VY=0.04736842) X,/I1/IN (VY=0.04736842) Y,/I1/IN (VY=0.05789474) X,/I1/IN (VY=0.05789474) Y,/I1/IN (VY=0.06842105) X,/I1/IN (VY=0.06842105) Y,/I1/IN (VY=0.07894737) X,/I1/IN (VY=0.07894737) Y,/I1/IN (VY=0.08947368) X,/I1/IN (VY=0.08947368) Y,/I1/IN (VY=0.1) X,/I1/IN (VY=0.1) Y,/I1/IN (VY=-0.07894737) X,/I1/IN (VY=-0.07894737) Y
0.0007109028889136583,4.90050933020408e-14,0.0007054746170423945,1.570889217874803e-12,0.0006993418083242086,4.824406943257696e-12,0.0006935376482822674,6.635249740995264e-12,0.0006887300147775909,8.263157540895075e-12,0.0006819709381909815,9.746242730672981e-12,0.0006784826842473724,1.036366242174645e-11,0.0006847229009736325,9.161202598824116e-12,0.0006882927706010956,7.477237011831477e-12,0.0006894819605918474,5.447299747087688e-12,0.0006892952377752156,3.074923599582053e-12,0.0006957682946334734,-1.206673073560854e-13,0.0007011650276171308,-3.570452763839316e-12,0.0007058024649540028,-7.681048436048776e-12,0.0007080934897078776,-1.271060584190142e-11,0.0007087600799786477,-1.907694368174667e-11,0.0007061022469470401,-2.688554064011792e-11,0.0007003189529642406,-3.58047908066633e-11,0.0007042819471607534,-4.428916950270833e-11,0.0007024546381158259,3.162217024062617e-12
0.0007200979873645208,-2.266582283733469e-13,0.0007143573415463749,1.241815578067174e-12,0.0007084740791180453,4.293638418849249e-12,0.0007027385627877816,5.989067022261224e-12,0.000697980790301303,7.493160071015464e-12,0.000690911404289603,8.890186952435962e-12,0.0006876831592605235,9.40077148704969e-12,0.000694431826749547,8.096936831745146e-12,0.0006982927706010956,6.413100651195729e-12,0.0006994819605918474,4.482059871672121e-12,0.0006992952377752156,2.256356166467153e-12,0.0007057682946334734,-7.711231394443061e-13,0.0007111650276171308,-4.100666564099356e-12,0.0007158024649540028,-8.056685266889534e-12,0.0007180934897078776,-1.289415925753755e-11,0.0007187600799786478,-1.905872730308617e-11,0.0007161022469470401,-2.667337394831692e-11,0.0007103189529642407,-3.545814596364792e-11,0.0007142819471607535,-4.390096516529787e-11,0.0007114816379069774,2.741181188009372e-12
0.0007293096923430167,-5.207099335116574e-13,0.0007232658918879717,8.950130511912203e-13,0.0007176709964671486,3.737650554247282e-12,0.000712005354811397,5.31510258838379e-12,0.0007072332662685188,6.697809133504461e-12,0.000700021679126811,7.99564173215888e-12,0.0006969354097073076,8.409720887439332e-12,0.0007042754327024304,7.005306909397545e-12,0.0007082927706010956,5.345353269126386e-12,0.0007094819605918475,3.517288917771168e-12,0.0007092952377752156,1.437825910423476e-12,0.0007157682946334734,-1.438699659036463e-12,0.0007211650276171309,-4.648026687980515e-12,0.0007258024649540028,-8.4478825274417e-12,0.0007280934897078776,-1.309482004254503e-11,0.0007287600799786478,-1.905568686973009e-11,0.0007261022469470401,-2.647295417576988e-11,0.0007203189529642407,-3.511557302524292e-11,0.0007242819471607535,-4.350996966030593e-11,0.0007205563181587494,2.29847571303776e-12
0.0007386150287896368,-8.360989116774426e-13,0.0007322298490233841,5.301137019911014e-13,0.0007269751034113634,3.155774933219995e-12,0.0007213847978887702,4.612690464837402e-12,0.0007164761288330359,5.882576934229798e-12,0.0007093208382114579,7.064565555859336e-12,0.000706289388557101,7.390399245178889e-12,0.0007142754327024304,5.889682885538286e-12,0.0007182927706010957,4.279212350146497e-12,0.0007194819605918475,2.556678198733051e-12,0.0007192952377752156,6.21705475657339e-13,0.0007257682946334734,-2.123745220139249e-12,0.0007311650276171309,-5.212220263212534e-12,0.0007358024649540028,-8.854780521747621e-12,0.0007380934897078777,-1.331290067673472e-11,0.0007387600799786478,-1.906861587216383e-11,0.0007361022469470402,-2.628544910557401e-11,0.0007303189529642407,-3.477841424378219e-11,0.0007342819471607535,-4.311727613723432e-11,0.0007297133593220686,1.833650650610914e-12
0.0007480417483904062,-1.174246526265385e-12,0.0007412847039027947,1.464701988227785e-13,0.0007364394433089327,2.546674037460033e-12,0.0007309348240803318,3.880351004749364e-12,0.0007257284774105806,5.050619187670006e-12,0.0007186895774268562,6.113533019394781e-12,0.0007157971697229701,6.344729646188343e-12,0.0007242754327024304,4.773687129042508e-12,0.0007282927706010957,3.21964119454085e-12,0.0007294819605918475,1.603700214027538e-12,0.0007292952377752157,-1.897414525754681e-13,0.0007357682946334735,-2.82560362108025e-12,0.0007411650276171309,-5.791963269519466e-12,0.0007458024649540029,-9.277421211830833e-12,0.0007480934897078777,-1.354866307888608e-11,0.0007487600799786478,-1.909824392540093e-11,0.0007461022469470402,-2.611198611405612e-11,0.0007403189529642407,-3.444802916693346e-11,0.0007442819471607535,-4.272403761395743e-11,0.0007389968117478448,1.345751078348143e-12
0.0007576203933847768,-1.536564970052414e-12,0.0007504734146088069,-2.571336039423052e-13,0.0007461320656135749,1.908073071411203e-12,0.0007406335307050888,3.123027631042716e-12,0.000735034542015529,4.202722717838315e-12,0.0007281119109688341,5.149512454280176e-12,0.0007254453676648627,5.282115659741994e-12,0.0007342754327024305,3.663546129953748e-12,0.0007382927706010957,2.171265220499664e-12,0.0007394819605918476,6.615765111906997e-13,0.0007392952377752157,-1.003677922596042e-12,0.0007457682946334735,-3.543426414963436e-12,0.0007511650276171309,-6.385972882196727e-12,0.0007558024649540029,-9.715744123434838e-12,0.0007580934897078777,-1.380229307629475e-11,0.0007587600799786479,-1.914522185181805e-11,0.0007561022469470402,-2.595363756241234e-11,0.0007503189529642408,-3.412578181981763e-11,0.0007542819471607536,-4.233145826544429e-11,0.0007484619725778371,8.332019374420199e-13
0.0007674035248255194,-1.925434469778319e-12,0.0007598537050870398,-6.867900588232915e-13,0.000756132065613575,1.237092856592463e-12,0.0007504552098077897,2.345782110907731e-12,0.0007444292836712551,3.340415769673646e-12,0.0007376129711268174,4.175417002889685e-12,0.0007352658177887441,4.20571864860894e-12,0.0007442754327024305,2.567505711723825e-12,0.0007482927706010957,1.138306688263838e-12,0.0007494819605918476,-2.667157417086963e-13,0.0007492952377752157,-1.832201963299899e-12,0.0007557682946334735,-4.276277650584945e-12,0.000761165027617131,-6.993488584034929e-12,0.0007658024649540029,-1.016956947850767e-11,0.0007680934897078777,-1.407387283145709e-11,0.0007687600799786479,-1.921010592633758e-11,0.0007661022469470402,-2.581140509840635e-11,0.0007603189529642408,-3.381302614301144e-11,0.0007642819471607536,-4.194078260311242e-11,0.00075817779754134,2.936902394496688e-13
0.0007774035248255194,-2.341715687589123e-12,0.000769592458164167,-1.152232874756795e-12,0.000766132065613575,5.575588832351305e-13,0.0007603755875710796,1.553903533354032e-12,0.0007539456156316466,2.465452561588843e-12,0.0007472112979703894,3.194837588726889e-12,0.0007452346898036934,3.124294255919436e-12,0.0007542754327024305,1.493184149318344e-12,0.0007582927706010958,1.245483398959803e-13,0.0007594819605918476,-1.192166460085811e-12,0.0007592952377752157,-2.675213559297873e-12,0.0007657682946334735,-5.023071531128573e-12,0.000771165027617131,-7.613939273069314e-12,0.0007758024649540029,-1.063858015356384e-11,0.0007780934897078778,-1.436336099657239e-11,0.0007787600799786479,-1.929334168099887e-11,0.0007761022469470403,-2.568620317290675e-11,0.0007703189529642408,-3.351108976885417e-11,0.0007742819471607536,-4.155328417939425e-11,0.00076817779754134,-2.730797548024655e-13
0.0007874035248255194,-2.775945431427478e-12,0.000779592458164167,-1.649793988883677e-12,0.000776132065613575,-1.267426017355843e-13,0.0007703755875710796,7.532942768000844e-13,0.0007636249570227894,1.578921266847714e-12,0.0007569361710038199,2.210277356168436e-12,0.0007552346898036935,2.056389129588042e-12,0.0007642754327024306,4.454562934897853e-13,0.0007682927706010958,-8.700193415667954e-13,0.0007694819605918476,-2.128938462126148e-12,0.0007692952377752158,-3.531111992287429e-12,0.0007757682946334736,-5.782554153351745e-12,0.000781165027617131,-8.246606650674973e-12,0.000785802464954003,-1.112230593598982e-11,0.0007880934897078778,-1.467057748546537e-11,0.0007887600799786479,-1.939524777419485e-11,0.0007861022469470403,-2.557884211472217e-11,0.0007803189529642408,-3.322125640784499e-11,0.0007842819471607536,-4.117025270380866e-11,0.0007781777975413401,-8.559344028901655e-13
0.0007974035248255194,-3.226910196923411e-12,0.0007895924581641671,-2.165685679585349e-12,0.0007861320656135751,-8.181982734847574e-13,0.0007803755875710796,-4.491463909922887e-14,0.0007735183191545066,6.8124351203916e-13,0.0007668307522086441,1.222908879910546e-12,0.0007652346898036935,1.010402415078421e-12,0.0007742754327024306,-5.732738224058833e-13,0.0007782927706010958,-1.86558176482483e-12,0.0007794819605918477,-3.076503603025775e-12,0.0007792952377752158,-4.398088550828034e-12,0.0007857682946334736,-6.553077952129895e-12,0.0007911650276171311,-8.890566576477531e-12,0.000795802464954003,-1.162011047122699e-11,0.0007980934897078778,-1.499518909860237e-11,0.000798760079978648,-1.951600052941701e-11,0.0007961022469470403,-2.549001132779024e-11,0.0007903189529642409,-3.294474722882992e-11,0.0007942819471607537,-4.079298101236652e-11,0.0007881777975413401,-1.456806773528884e-12
0.0008074035248255195,-3.693251863614369e-12,0.0007995924581641671,-2.698219435752851e-12,0.0007961320656135751,-1.524194856308587e-12,0.0007903755875710796,-8.421001871749227e-13,0.0007835183191545066,-2.127828953500292e-13,0.0007768307522086442,2.444841043100429e-13,0.0007752346898036935,-9.366217523737094e-15,0.0007842754327024306,-1.584567179329085e-12,0.0007882927706010959,-2.863594098068004e-12,0.0007894819605918477,-4.031585897272068e-12,0.0007892952377752158,-5.274210114081793e-12,0.0007957682946334736,-7.331974661385815e-12,0.0008011650276171311,-9.544705266739923e-12,0.000805802464954003,-1.213118611295366e-11,0.0008080934897078778,-1.533669725809672e-11,0.000808760079978648,-1.965561867796318e-11,0.0008061022469470403,-2.542026309932155e-11,0.0008003189529642409,-3.268270170842367e-11,0.0008042819471607537,-4.042275142067268e-11,0.0007981777975413401,-2.074200451692104e-12
0.0008174035248255195,-4.173482897984489e-12,0.0008095924581641671,-3.245581238995894e-12,0.0008061320656135751,-2.243590690294854e-12,0.0008003755875710797,-1.650178508394043e-12,0.0007935183191545066,-1.100563702839116e-12,0.0007868307522086442,-7.129207720571897e-13,0.0007852346898036935,-1.007272232982121e-12,0.0007942754327024306,-2.596997811136747e-12,0.0007982927706010959,-3.861656066235534e-12,0.0007994819605918477,-4.988446033064292e-12,0.0007992952377752159,-6.157367194862512e-12,0.0008057682946334737,-8.116972110693993e-12,0.0008111650276171311,-1.02077255084873e-11,0.0008158024649540031,-1.265454277667722e-11,0.0008180934897078779,-1.569442888005411e-11,0.000818760079978648,-1.98143329441953e-11,0.0008161022469470404,-2.536999764935694e-11,0.0008103189529642409,-3.243615852380826e-11,0.0008142819471607537,-4.006081051392449e-11,0.0008081777975413401,-2.705744299048684e-12
0.0008274035248255195,-4.666006049869878e-12,0.0008195924581641672,-3.805842150957338e-12,0.0008161320656135751,-2.974337432187996e-12,0.0008103755875710797,-2.467806698176577e-12,0.0008035183191545067,-1.994950539777127e-12,0.0007968307522086442,-1.669544114784219e-12,0.0007952346898036936,-2.005420066219125e-12,0.0008042754327024307,-3.608529471417888e-12,0.0008082927706010959,-4.856692280069575e-12,0.0008094819605918477,-5.942605026458343e-12,0.0008092952377752159,-7.045077942315205e-12,0.0008157682946334737,-8.906197816753397e-12,0.0008211650276171311,-1.087814884467036e-11,0.0008258024649540031,-1.318900341185031e-11,0.0008280934897078779,-1.606753114189124e-11,0.0008287600799786481,-1.999254173496195e-11,0.0008261022469470404,-2.533945012704273e-11,0.0008203189529642409,-3.220603711413773e-11,0.0008242819471607537,-3.970835352569056e-11,0.0008181777975413402,-3.349043461996081e-12
0.0008374035248255195,-5.169136200649375e-12,0.0008295924581641672,-4.376984539763089e-12,0.0008261320656135752,-3.71359588498755e-12,0.0008203755875710797,-3.291776473090474e-12,0.0008135183191545067,-2.893945610064816e-12,0.0008068307522086442,-2.628703664598259e-12,0.0008052346898036936,-3.003998966377327e-12,0.0008142754327024307,-4.615629740060748e-12,0.0008182927706010959,-5.845589998787439e-12,0.0008194819605918478,-6.891129211409166e-12,0.0008192952377752159,-7.932207764279057e-12,0.0008257682946334737,-9.697746764962251e-12,0.0008311650276171312,-1.155432336250864e-11,0.0008358024649540031,-1.373321357335752e-11,0.0008380934897078779,-1.645497077064762e-11,0.0008387600799786481,-2.018992588987384e-11,0.0008361022469470404,-2.532868020298973e-11,0.000830318952964241,-3.199312058759388e-11,0.0008342819471607538,-3.936650855109847e-11,0.0008281777975413402,-4.001665567891208e-12
0.0008474035248255196,-5.681123434448464e-12,0.0008395924581641672,-4.956930590169744e-12,0.0008361320656135752,-4.458295410538349e-12,0.0008303755875710797,-4.118689026002681e-12,0.0008235183191545067,-3.794001071666511e-12,0.0008168307522086443,-3.587542220338252e-12,0.0008152346898036936,-3.999739156421944e-12,0.0008242754327024307,-5.614948291372006e-12,0.000828292770601096,-6.825236704580945e-12,0.0008294819605918478,-7.831301215761397e-12,0.0008292952377752159,-8.813824401845964e-12,0.0008357682946334737,-1.048853520614668e-11,0.0008411650276171312,-1.223443839389302e-11,0.0008458024649540031,-1.428565027660651e-11,0.0008480934897078779,-1.685554157462579e-11,0.0008487600799786481,-2.040564121045619e-11,0.0008461022469470405,-2.533756488567038e-11,0.000840318952964241,-3.179804067659399e-11,0.0008442819471607538,-3.903631979896808e-11,0.0008381777975413402,-4.661143538327731e-12
0.0008574035248255196,-6.200174061029074e-12,0.0008495924581641672,-5.543562437282509e-12,0.0008461320656135752,-5.205465015041702e-12,0.0008403755875710798,-4.945333627188161e-12,0.0008335183191545067,-4.691643382083785e-12,0.0008268307522086443,-4.542396297492658e-12,0.0008252346898036937,-4.989078153379513e-12,0.0008342754327024307,-6.603228962276915e-12,0.000838292770601096,-7.792551425862001e-12,0.0008394819605918478,-8.760264122856304e-12,0.000839295237775216,-9.686179722239805e-12,0.0008457682946334738,-1.127341943134989e-11,0.0008511650276171312,-1.291649561472272e-11,0.0008558024649540032,-1.484463749478098e-11,0.000858093489707878,-1.726787562792488e-11,0.0008587600799786481,-2.063861678784202e-11,0.0008561022469470405,-2.536579510122918e-11,0.000850318952964241,-3.162126540419787e-11,0.0008542819471607538,-3.871873184809354e-11,0.0008481777975413402,-5.325003177769822e-12
0.0008674035248255196,-6.724466189873632e-12,0.0008595924581641673,-6.134753922921663e-12,0.0008561320656135752,-5.952253762286299e-12,0.0008503755875710798,-5.768640149319028e-12,0.0008435183191545068,-5.583606780758898e-12,0.0008368307522086443,-5.489855789496588e-12,0.0008352346898036937,-5.968633901988515e-12,0.0008442754327024308,-7.577297227424382e-12,0.000848292770601096,-8.744521808202252e-12,0.0008494819605918478,-9.675157903182004e-12,0.000849295237775216,-1.054597873690825e-11,0.0008557682946334738,-1.204870832347692e-11,0.0008611650276171312,-1.359637731818484e-11,0.0008658024649540032,-1.540836695617545e-11,0.000868093489707878,-1.769044390388271e-11,0.0008687600799786482,-2.08876336059899e-11,0.0008661022469470405,-2.541287643531003e-11,0.000860318952964241,-3.14630899950553e-11,0.0008642819471607539,-3.841457581203201e-11,0.0008581777975413403,-5.991008814374054e-12
0.0008774035248255196,-7.252196776900001e-12,0.0008695924581641673,-6.728416427837534e-12,0.0008661320656135753,-6.695936031465615e-12,0.0008603755875710798,-6.585667367448325e-12,0.0008535183191545068,-6.466756556895623e-12,0.0008468307522086444,-6.426654027208427e-12,0.0008452346898036937,-6.935155158350159e-12,0.0008542754327024308,-8.53409995983836e-12,0.000858292770601096,-9.67825358487364e-12,0.0008594819605918479,-1.057322333019187e-11,0.000859295237775216,-1.139053855335398e-11,0.0008657682946334738,-1.281214093160159e-11,0.0008711650276171313,-1.426963650294539e-11,0.0008758024649540032,-1.597451383077331e-11,0.000878093489707878,-1.812158579887468e-11,0.0008787600799786482,-2.115132790839847e-11,0.0008761022469470405,-2.547813142752134e-11,0.0008703189529642411,-3.132363160699824e-11,0.0008742819471607539,-3.812455791331456e-11,0.0008681777975413403,-6.657539891697525e-12
0.0008874035248255197,-7.781588593574544e-12,0.0008795924581641673,-7.322512742283964e-12,0.0008761320656135753,-7.433903250980343e-12,0.0008703755875710798,-7.393633018489199e-12,0.0008635183191545068,-7.338127357344539e-12,0.0008568307522086444,-7.349689359018463e-12,0.0008552346898036937,-7.885538197056125e-12,0.0008642754327024308,-9.47075762925042e-12,0.0008682927706010961,-1.059102461535017e-11,0.0008694819605918479,-1.145185216217055e-11,0.000869295237775216,-1.221758212025737e-11,0.0008757682946334738,-1.356171688368682e-11,0.0008811650276171313,-1.493353926650254e-11,0.0008858024649540032,-1.653865767766283e-11,0.000888093489707878,-1.85595317550232e-11,0.0008887600799786482,-2.142820091775481e-11,0.0008861022469470406,-2.556071143444818e-11,0.0008803189529642411,-3.120282811479263e-11,0.0008842819471607539,-3.784925086853019e-11,0.0008781777975413403,-7.322526253808218e-12
0.0008974035248255197,-8.310920718977694e-12,0.0008895924581641673,-7.915081714654659e-12,0.0008861320656135753,-8.163717004731708e-12,0.0008803755875710799,-8.189947640699212e-12,0.0008735183191545069,-8.19496134600229e-12,0.0008668307522086444,-8.256057362110114e-12,0.0008652346898036938,-8.816869347195886e-12,0.0008742754327024308,-1.038461552232232e-11,0.0008782927706010961,-1.148033624223653e-11,0.0008794819605918479,-1.230863422337245e-11,0.0008792952377752161,-1.302500213613841e-11,0.0008857682946334739,-1.429543440621914e-11,0.0008911650276171313,-1.558620235186268e-11,0.0008958024649540033,-1.709721099564622e-11,0.0008980934897078781,-1.900182491773633e-11,0.0008987600799786482,-2.171664378010778e-11,0.0008961022469470406,-2.565961461062473e-11,0.0008903189529642411,-3.110044107447891e-11,0.0008942819471607539,-3.758908836693829e-11,0.0008881777975413403,-7.983659500466584e-12
0.0009074035248255197,-8.838525532890862e-12,0.0008995924581641674,-8.504239374739437e-12,0.0008961320656135753,-8.883125183043268e-12,0.0008903755875710799,-8.972234885595845e-12,0.0008835183191545069,-9.034734082633564e-12,0.0008768307522086444,-9.143086487476986e-12,0.0008752346898036938,-9.726470570668025e-12,0.0008842754327024309,-1.127328958659215e-11,0.0008882927706010961,-1.234395803115592e-11,0.0008894819605918479,-1.314080484974118e-11,0.0008892952377752161,-1.381084461735065e-11,0.0008957682946334739,-1.501139895598526e-11,0.0009011650276171313,-1.622584632613245e-11,0.0009058024649540033,-1.76480729405479e-11,0.0009080934897078781,-1.944434700886453e-11,0.0009087600799786483,-2.201496438541129e-11,0.0009061022469470406,-2.57736990979558e-11,0.0009003189529642412,-3.101606280615404e-11,0.000904281947160754,-3.734436276834383e-11,0.0008981777975413404,-8.638737709441852e-12
0.0009174035248255198,-9.362811413953105e-12,0.0009095924581641674,-9.088226106723327e-12,0.0009061320656135754,-9.59007448649655e-12,0.0009003755875710799,-9.738350671266189e-12,0.0008935183191545069,-9.855180071056215e-12,0.0008868307522086445,-1.000837022169977e-11,0.0008852346898036938,-1.061194013723755e-11,0.0008942754327024309,-1.213470377765386e-11,0.0008982927706010961,-1.317996331082963e-11,0.000899481960591848,-1.394586617343894e-11,0.0008992952377752161,-1.457335939967666e-11,0.0009057682946334739,-1.570789300627524e-11,0.0009111650276171314,-1.685075008266885e-11,0.0009158024649540033,-1.818960199891006e-11,0.0009180934897078781,-1.988402051305099e-11,0.0009187600799786483,-2.232083092786621e-11,0.0009161022469470406,-2.590170383689966e-11,0.0009103189529642412,-3.094912729436057e-11,0.000914281947160754,-3.711522598663812e-11,0.0009081777975413404,-9.285739912294858e-12
0.0009274035248255198,-9.882273872279181e-12,0.0009195924581641674,-9.665913706582642e-12,0.0009161320656135754,-1.028272237341741e-11,0.0009103755875710799,-1.048639701808939e-11,0.0009035183191545069,-1.065430843106866e-11,0.0008968307522086445,-1.084979888819153e-11,0.0008952346898036938,-1.147118527092383e-11,0.0009042754327024309,-1.296711669898737e-11,0.0009082927706010962,-1.398675376622886e-11,0.000909481960591848,-1.472214048179639e-11,0.0009092952377752161,-1.531103476316365e-11,0.0009157682946334739,-1.638340164783148e-11,0.0009211650276171314,-1.745933729945606e-11,0.0009258024649540033,-1.872020684332966e-11,0.0009280934897078781,-2.031901671344318e-11,0.0009287600799786483,-2.263054310238869e-11,0.0009261022469470407,-2.604227135913418e-11,0.0009203189529642412,-3.08989244259614e-11,0.000924281947160754,-3.690169335967491e-11,0.0009181777975413404,-9.922814801813674e-12
0.0009374035248255198,-1.039551747218806e-11,0.0009295924581641674,-1.023606727594402e-11,0.0009261320656135754,-1.095944626450795e-11,0.00092037558757108,-1.12147301593472e-11,0.000913518319154507,-1.143041456956386e-11,0.0009068307522086445,-1.166557701924491e-11,0.0009052346898036939,-1.230244243965941e-11,0.0009142754327024309,-1.376913629727714e-11,0.0009182927706010962,-1.476307232177019e-11,0.000919481960591848,-1.546855325395256e-11,0.0009192952377752162,-1.602261658867687e-11,0.000925768294633474,-1.703662955024479e-11,0.0009311650276171314,-1.805021471340865e-11,0.0009358024649540034,-1.923839049969491e-11,0.0009380934897078782,-2.074783996150282e-11,0.0009387600799786483,-2.294133907497566e-11,0.0009361022469470407,-2.619376799938252e-11,0.0009303189529642412,-3.086461695562829e-11,0.000934281947160754,-3.670365044479841e-11,0.0009281777975413405,-1.05482917647866e-11
0.0009474035248255198,-1.090126321886488e-11,0.0009395924581641675,-1.079725499731668e-11,0.0009361320656135754,-1.161884306910739e-11,0.00093037558757108,-1.192196316594501e-11,0.000923518319154507,-1.218208618598181e-11,0.0009168307522086445,-1.245423373555836e-11,0.0009152346898036939,-1.310429258577532e-11,0.000924275432702431,-1.453972118107184e-11,0.0009282927706010962,-1.550800447894296e-11,0.000929481960591848,-1.618436104430054e-11,0.0009292952377752162,-1.670711891433866e-11,0.000935768294633474,-1.766651543593036e-11,0.0009411650276171314,-1.862219203865678e-11,0.0009458024649540034,-1.974281642162219e-11,0.0009480934897078782,-2.116904552009569e-11,0.0009487600799786484,-2.325153559924194e-11,0.0009461022469470407,-2.635331488280209e-11,0.0009403189529642413,-3.084525892268687e-11,0.0009442819471607541,-3.652086431037171e-11,0.0009381777975413405,-1.116068912707589e-11
0.0009574035248255199,-1.139833910388471e-11,0.0009495924581641675,-1.134808205042508e-11,0.0009461320656135755,-1.225973231708542e-11,0.00094037558757108,-1.260696798804633e-11,0.000933518319154507,-1.290820164882043e-11,0.0009268307522086446,-1.321461968015159e-11,0.0009252346898036939,-1.387566293683676e-11,0.000934275432702431,-1.527817328589188e-11,0.0009382927706010962,-1.622071312454805e-11,0.0009394819605918481,-1.686909891190253e-11,0.0009392952377752162,-1.736383052528645e-11,0.000945768294633474,-1.827224352145111e-11,0.0009511650276171315,-1.917428684214039e-11,0.0009558024649540034,-2.023231802157533e-11,0.0009580934897078782,-2.158127772859112e-11,0.0009587600799786484,-2.355972932520824e-11,0.0009561022469470407,-2.651885303167892e-11,0.0009503189529642413,-3.083981398569415e-11,0.0009542819471607541,-3.635299069391388e-11,0.0009481777975413405,-1.17587145799862e-11
0.0009674035248255199,-1.188575714991373e-11,0.0009595924581641675,-1.18873103084869e-11,0.0009561320656135755,-1.288114180243419e-11,0.0009503755875710801,-1.326886543497675e-11,0.000943518319154507,-1.360792606907767e-11,0.0009368307522086446,-1.394590040722432e-11,0.0009352346898036939,-1.461581841375238e-11,0.000944275432702431,-1.598412878781637e-11,0.0009482927706010963,-1.690033354460762e-11,0.0009494819605918481,-1.752258171162637e-11,0.0009492952377752162,-1.799230934670358e-11,0.000955768294633474,-1.885323152329712e-11,0.0009611650276171315,-1.970571182342747e-11,0.0009658024649540034,-2.070588633743403e-11,0.0009680934897078783,-2.198330205276778e-11,0.0009687600799786484,-2.386454391776797e-11,0.0009661022469470408,-2.668900738622008e-11,0.0009603189529642413,-3.084646384019554e-11,0.0009642819471607541,-3.619957496112277e-11,0.0009581777975413405,-1.23412525162198e-11
0.0009774035248255198,-1.23630227376823e-11,0.0009695924581641675,-1.241385757845159e-11,0.0009661320656135755,-1.348228557131037e-11,0.0009603755875710801,-1.39069954847623e-11,0.0009535183191545071,-1.428068819866222e-11,0.0009468307522086446,-1.464754463800491e-11,0.000945234689803694,-1.532434702636245e-11,0.000954275432702431,-1.665752166457401e-11,0.0009582927706010963,-1.754674122856088e-11,0.0009594819605918481,-1.814487457286862e-11,0.0009592952377752163,-1.859235475953313e-11,0.0009657682946334741,-1.940910428600748e-11,0.0009711650276171315,-2.021587771484899e-11,0.0009758024649540035,-2.11627068213495e-11,0.0009780934897078782,-2.237405576908673e-11,0.0009787600799786484,-2.416470268316076e-11,0.0009761022469470408,-2.686248985777301e-11,0.0009703189529642413,-3.086291789318364e-11,0.0009742819471607541,-3.605984242187238e-11,0.0009681777975413406,-1.290734680315585e-11
0.0009874035248255198,-1.282946196780892e-11,0.0009795924581641675,-1.292681431555963e-11,0.0009761320656135756,-1.406258400283507e-11,0.0009703755875710801,-1.452090542849912e-11,0.0009635183191545071,-1.492614549323358e-11,0.0009568307522086446,-1.531929054636347e-11,0.000955234689803694,-1.600112161329224e-11,0.0009642754327024311,-1.729853397337275e-11,0.0009682927706010963,-1.816034955415911e-11,0.0009694819605918482,-1.873625967464582e-11,0.0009692952377752163,-1.916398282641407e-11,0.0009757682946334741,-1.993971653206145e-11,0.0009811650276171314,-2.070442020432569e-11,0.0009858024649540035,-2.160216794430208e-11,0.0009880934897078782,-2.275265444225399e-11,0.0009887600799786485,-2.445906906020855e-11,0.0009861022469470407,-2.703800265116168e-11,0.0009803189529642414,-3.088763203916801e-11,0.0009842819471607542,-3.593232099679575e-11,0.0009781777975413405,-1.345623198642855e-11
0.0009937017624127599,-1.311734291396111e-11,0.0009895924581641675,-1.342542593033207e-11,0.0009861320656135756,-1.462164893717758e-11,0.00098037558757108,-1.511036238635913e-11,0.0009735183191545071,-1.554418453811152e-11,0.0009668307522086447,-1.596110581002674e-11,0.000965234689803694,-1.664625376989916e-11,0.0009742754327024311,-1.790758708903254e-11,0.0009782927706010964,-1.874184671340937e-11,0.0009794819605918482,-1.929724642966225e-11,0.0009792952377752162,-1.970744268324289e-11,0.000985768294633474,-2.04451443656898e-11,0.0009911650276171315,-2.117118119778336e-11,0.0009929012324770017,-2.190338043724046e-11,0.0009940467448539391,-2.297199916463968e-11,0.0009943800399893244,-2.462160840089497e-11,0.0009930511234735205,-2.716052397731079e-11,0.0009903189529642414,-3.091957903126725e-11,0.0009921409735803772,-3.583991836226347e-11,0.0009881777975413405,-1.398732246424264e-11
